item,itemLabel,startDate,endDate,sourceDate,psid
Q2094707,Selim al-Hoss,1998-12-06,2000-10-23,,Q2094707-5b75f844-4af9-728b-f759-d73ed8025b25
Q192778,Rafic Hariri,2000-10-23,2004-10-21,,Q192778-db7367a3-48ef-25ce-b4f2-73f2823e43da
Q396606,Omar Karami,2004-10-26,2005-04-19,,Q396606-8f77cb9f-4156-4000-6507-33cf828560e6
Q318493,Najib Mikati,2005-04-15,2005-07-19,,Q318493-7a98b0f2-40a7-e887-c0af-56f340e1ce58
Q314263,Fouad Siniora,2005-07-19,2009-11-09,,Q314263-EC94121A-D395-4468-A736-91880EBDF5D0
Q296771,Saad Hariri,2009-11-09,2011-06-13,,Q296771-94d77553-4c25-7de9-50a7-4678ae456594
Q318493,Najib Mikati,2011-06-13,2014-02-15,,Q318493-9E0DB5C5-F5F5-4E71-9F03-FC20872DBD97
Q3514836,Tammam Salam,2014-02-15,2016-12-18,,Q3514836-D1EFE33A-C3B6-42B5-857D-BC16ECBB6949
Q296771,Saad Hariri,2016-12-18,2019-10-29,,Q296771-8f730b0a-4b6c-ec4f-0fd4-1fe53bc830e4
Q5679624,Hassan Diab,2019-12-19,2020-08-10,,Q5679624-410add89-4610-b267-06dd-7e052404e6f6
Q5679624,Hassan Diab,2020-08-10,2021-09-10,,Q5679624-1533100e-42d8-e1f7-1668-5915084d0c13
Q318493,Najib Mikati,2021-09-10,,,Q318493-0D26FDE2-8EE8-4349-B7CF-D8F9B8624A7E
