who,position,positionLabel,startDate,endDate,replaces,replacesLabel,replacedBy,replacedByLabel,posidx
23425707,Governor,Governor of Banque du Liban,1993-04-01,,Michel El Khoury,Michel El Khoury,,,0
23425707,Banque du Liban,Governor of Banque du Liban,1993-04-01,,Michel El Khoury,Michel El Khoury,,,1
