who,position,positionLabel,startDate,endDate,replaces,replacesLabel,replacedBy,replacedByLabel,posidx
70321157,Ministry of Information (Lebanon),Minister of Information,Ad interim 3 December 2021,2022-03-10,Q4165335,George Kordahi,Q111685992,Ziad Makary,0
70321157,Ministry of Education and Higher Education (Lebanon),Minister of Education and Higher Learning,2021-09-10,,Q83484387,Tarek Majzoub,,,1
