item,itemLabel,startDate,endDate
Q764478,Issam Fares,2000-10-26,2003-04-17
Q764478,Issam Fares,2003-04-17,2004-10-26
Q764478,Issam Fares,2004-10-26,2005-04-19
Q1329138,Elias Murr,2005-04-19,2005-07-19
Q1329138,Elias Murr,2005-07-19,2005-11-13
Q657217,Issam Abu Jamra,2008-07-11,2009-11-09
Q1329138,Elias Murr,2009-11-09,2011-01-12
Q7409525,Samir Mouqbel,2011-06-13,2013-03-23
Q7409525,Samir Mouqbel,2014-02-15,2016-12-18
Q5555850,Ghassan Hasbani,2016-12-18,2019-02-03
Q5555850,Ghassan Hasbani,2019-02-03,2019-10-29
Q83475144,Zeina Akar,2020-01-21,2020-08-10
Q108507913,Saadeh Al Shami,2021-09-10,
