item,itemLabel,rank,pob,pobLabel,hasCountry,hasAdmin,hasref,refitem,exurl,wmurl,wmproj
Q3384605,Pierre Daccache,NormalRank,Q3125532,Hadath,true,true,true,false,true,false,false
Q339999,Ali Qanso,NormalRank,Q5300220,Doueir,true,true,true,false,false,false,true
Q3420579,Raya Haffar El Hassan,NormalRank,Q168954,Tripoli,true,true,false,,,,
Q3435215,Robert Ghanem,NormalRank,Q12219989,Saghbine,true,true,true,false,false,false,true
Q3455975,Fayez Ghosn,NormalRank,Q2748858,Kousba,true,true,true,false,false,true,true
Q3470778,Sami Haddad,NormalRank,Q3820,Beirut,true,true,true,false,false,true,true
Q3470835,Samir Frangieh,NormalRank,Q25739,Zgharta,true,true,true,false,false,false,true
Q3514836,Tammam Salam,NormalRank,Q3820,Beirut,true,true,true,false,false,false,true
Q3515658,Tarek Mitri,NormalRank,Q168954,Tripoli,true,true,true,false,false,false,true
Q3566888,Wael Abou Faour,NormalRank,Q594026,Hasbaya,true,true,true,false,false,false,true
Q3572943,Youssef Khalil,NormalRank,Q82070,Tyre,true,true,true,false,false,true,true
Q363392,Michel Aoun,PreferredRank,Q915829,Haret Hreik,true,true,true,false,false,false,true
Q396606,Omar Karami,NormalRank,Q139708,French Mandate for Syria and the Lebanon,true,false,true,false,false,false,true
Q4165335,George Kordahi,NormalRank,Q3064667,Faitroun,true,true,true,false,false,false,true
Q4352658,Nicholas Nahas,NormalRank,Q168954,Tripoli,true,true,false,,,,
Q4695381,Ahmad Karami,NormalRank,Q168954,Tripoli,true,true,true,false,false,true,true
Q4724634,Ali Al Shami,NormalRank,Q6160266,Jarjouh,true,true,true,false,false,true,true
Q5555850,Ghassan Hasbani,NormalRank,Q3820,Beirut,true,true,true,false,false,false,true
Q56640421,Sami Fatfat,NormalRank,Q12217752,Sir Ed Danniyeh,true,true,true,false,false,true,true
Q5679624,Hassan Diab,NormalRank,Q3820,Beirut,true,true,true,false,false,true,true
Q657217,Issam Abu Jamra,NormalRank,Q822,Lebanon,true,false,true,false,false,false,true
Q67846940,Taymur Jumblatt,,,,,,false,,,,
Q704220,Nabih Berri,NormalRank,Q844878,Bo,true,true,true,false,false,false,true
Q7154798,Paula Yacoubian,NormalRank,Q3820,Beirut,true,true,false,,,,
Q7409525,Samir Mouqbel,,,,,,false,,,,
Q743555,Marwan Hamadeh,NormalRank,Q822,Lebanon,true,false,true,false,false,false,true
Q764478,Issam Fares,NormalRank,Q822,Lebanon,true,false,true,false,false,true,true
Q83314849,Melhem Khalaf,NormalRank,Q7294643,Ras Beirut,true,true,true,true,false,false,false
Q83428148,Ghazi Wazni,NormalRank,Q145355,Bint Jbeil,true,true,false,,,,
Q83435066,Manal Abdel Samad,NormalRank,Q4747203,Ammatour,true,true,true,false,true,false,false
Q83475144,Zeina Akar,NormalRank,Q822,Lebanon,true,false,true,false,false,false,true
Q83475213,Mohammed Fahmi,NormalRank,Q3820,Beirut,true,true,false,,,,
Q83484387,Tarek Majzoub,NormalRank,Q163490,Sidon,true,true,true,false,false,true,true
Q83494020,Imad Hoballah,NormalRank,Q6398704,Kfarmelki,true,true,false,,,,
Q96002127,Raoul Nehme,,,,,,false,,,,
Q97054975,Rami Mortada,,,,,,false,,,,
Q98067735,Charbel Wehbe,NormalRank,Q12222307,Aqoura,true,true,true,true,false,false,false
Q57427,Michel Suleiman,NormalRank,Q2743162,Amsheet,true,true,true,false,false,false,true
Q58177,Fawzi Salloukh,NormalRank,Q822,Lebanon,true,false,true,false,false,false,true
Q58274,Adnan Mansour,NormalRank,Q2928491,Bourj el-Barajneh,true,true,false,,,,
